 8; 75; 25; .0359; .0581
 24; 50; 45.83; .033; .049
 28; 50; 42.86; .036; .0295
 25; 72; 28; .0334; .0375
 20; 60; 35; .0337; .0287
 22; 59.09; 40.91; .0423; .0268
 26; 42.31; 50; .0403; .0485
 19; 42.11; 52.63; .03; .0378
 12; 58.33; 41.67; .037; .0472
 4; 50; 50; .0236; .011


 1; 100; 0; .011; 0
 1; 0; 100; 0; .0256



 1; 100; 0; .0146; 0
 1; 0; 0; 0; 0
 1; 0; 100; 0; .0583
 2; 50; 50; .0255; .0511
 4; 75; 25; .0328; .0146
 3; 100; 0; .0511; 0
 4; 100; 0; .0419; 0
 5; 40; 20; .0164; .0619
 12; 33.33; 50; .0456; .0473
 5; 40; 60; .0512; .0486
 4; 50; 50; .0492; .0525
 1; 0; 100; 0; .0182



 1; 100; 0; .0255; 0
 4; 75; 25; .0413; .029
 21; 42.86; 52.38; .0327; .0477
 42; 57.14; 38.1; .0383; .0376
 41; 58.54; 36.59; .0393; .0377
 48; 47.92; 47.92; .0337; .0334
 44; 47.73; 50; .0321; .0332
 13; 46.15; 53.85; .0382; .0411
 6; 50; 50; .0362; .0329



 1; 100; 0; .051; 0
 3; 100; 0; .0571; 0
 2; 100; 0; .0256; 0
 4; 25; 75; .0365; .0511
 13; 30.77; 61.54; .0228; .0428
 21; 47.62; 42.86; .0324; .0523
 21; 42.86; 47.62; .0348; .0343
 14; 42.86; 57.14; .0382; .0355
 2; 0; 100; 0; .0565

 2; 50; 50; .0577; .0072
 2; 50; 50; .0255; .0548
 1; 0; 100; 0; .0476
 2; 50; 50; .051; .055
 4; 75; 25; .0571; .0477
 3; 0; 100; 0; .0378
 6; 83.33; 16.67; .0291; .0219
 10; 60; 40; .0225; .0494
 25; 64; 36; .0376; .03
 29; 58.62; 34.48; .0367; .0459
 29; 55.17; 37.93; .0406; .0434
 13; 61.54; 38.46; .0323; .0394







 1; 0; 100; 0; .0072
 3; 66.67; 33.33; .0109; .091
 3; 0; 100; 0; .0231
 2; 100; 0; .0435; 0





 1; 0; 100; 0; .094
 1; 0; 100; 0; .0542
 1; 0; 100; 0; .0217
 3; 0; 66.67; 0; .0164
 6; 16.67; 83.33; .0579; .0509


 2; 0; 100; 0; .0164
 6; 50; 33.33; .039; .0307
 6; 33.33; 66.67; .0402; .0381
 6; 33.33; 66.67; .0182; .0316
 4; 0; 100; 0; .0561
 4; 50; 50; .031; .0451
 4; 25; 75; .0728; .0544
 4; 25; 75; .0364; .0618
 5; 40; 60; .0565; .0763





 3; 0; 100; 0; .0472
 9; 44.44; 55.56; .0629; .0189
 14; 35.71; 57.14; .0277; .0333
 15; 66.67; 26.67; .0277; .0537
 8; 62.5; 25; .0679; .0691

 1; 0; 100; 0; .0659
 4; 0; 100; 0; .0366
 8; 62.5; 37.5; .0363; .0195
 33; 54.55; 39.39; .0436; .0434
 47; 57.45; 40.43; .0369; .037
 42; 57.14; 38.1; .0356; .0412
 22; 63.64; 36.36; .0323; .0446
 15; 80; 20; .0328; .0753
 13; 61.54; 38.46; .0263; .0481
 4; 75; 25; .0157; .0255
 2; 50; 50; .0217; .0072


 1; 100; 0; .0146; 0
 2; 0; 100; 0; .0273
 4; 50; 25; .0711; .0364

 1; 0; 100; 0; .011

 1; 100; 0; .0547; 0
 1; 100; 0; .051; 0

 1; 100; 0; .0219; 0
 2; 0; 100; 0; .0273
 4; 75; 25; .0255; .0255
 4; 50; 50; .0292; .0146
 6; 50; 50; .0243; .0531
 10; 40; 60; .0519; .0341
 9; 22.22; 77.78; .0364; .0469
 6; 16.67; 66.67; .0073; .0255
 4; 0; 100; 0; .0382
 1; 0; 100; 0; .0183

 2; 0; 100; 0; .0691
 1; 0; 100; 0; .0944

 4; 25; 50; .0363; .0128









 2; 0; 100; 0; .0164
 1; 0; 100; 0; .0146







 1; 100; 0; .0841; 0
 1; 0; 100; 0; .0621
 1; 0; 100; 0; .0073







 2; 100; 0; .0163; 0
 5; 60; 20; .017; .011
 7; 28.57; 71.43; .0091; .0168
 1; 100; 0; .051; 0
 2; 50; 50; .0657; .0217
 4; 50; 25; .0255; .0255
 3; 0; 100; 0; .0292
 1; 100; 0; .0146; 0
 5; 40; 60; .0511; .0315
 3; 33.33; 66.67; .0512; .0183
 4; 25; 75; .0366; .0426
 3; 66.67; 33.33; .0219; .0803
 6; 33.33; 66.67; .0438; .0328
 3; 33.33; 66.67; .073; .0822
 2; 100; 0; .0438; 0
 1; 100; 0; .0256; 0
 4; 50; 50; .0164; .0455
 7; 28.57; 57.14; .0165; .0474
 6; 33.33; 66.67; .0327; .0401
 3; 33.33; 66.67; .0217; .031
 4; 0; 100; 0; .0393
 5; 40; 60; .0274; .022
 6; 16.67; 83.33; .0146; .0344
 10; 40; 50; .0201; .0459
 20; 70; 30; .0294; .0279
 13; 76.92; 23.08; .0328; .022
 5; 80; 20; .0455; .0109






 2; 50; 50; .0365; .0657
 2; 100; 0; .0585; 0
 1; 100; 0; .0181; 0


 1; 0; 100; 0; .0584
 1; 0; 100; 0; .0621
 1; 0; 100; 0; .0511


 1; 0; 100; 0; .0219
 1; 0; 100; 0; .0366




 4; 50; 50; .0346; .0164
 1; 100; 0; .0365; 0
 3; 100; 0; .0316; 0
 8; 37.5; 50; .0316; .0355
 4; 25; 50; .0329; .0657
 6; 33.33; 66.67; .0292; .0493
 3; 33.33; 66.67; .0579; .0402
 5; 60; 40; .0242; .0292
 5; 60; 20; .0608; .0438
 7; 57.14; 14.29; .0173; .0218
 7; 14.29; 57.14; .0365; .0227


 1; 0; 100; 0; .011




 1; 100; 0; .0184; 0
 2; 50; 50; .0217; .0294
 7; 42.86; 42.86; .0159; .0244
 7; 28.57; 57.14; .0293; .0164
 3; 66.67; 33.33; .0586; .022
 4; 75; 25; .039; .0217
 6; 66.67; 16.67; .0476; .0255
 3; 33.33; 66.67; .011; .0834
 2; 50; 50; .0511; .0506
 3; 33.33; 66.67; .0728; .0381
 6; 50; 50; .0194; .0534
 10; 30; 60; .0315; .0468
 24; 58.33; 37.5; .0469; .0348
 13; 61.54; 38.46; .025; .0212
 3; 0; 100; 0; .0231




 1; 0; 100; 0; .0584
 1; 0; 100; 0; .0511
 1; 0; 100; 0; .0584
 1; 0; 100; 0; .0073
 3; 33.33; 66.67; .0293; .0237
 1; 100; 0; .0253; 0









 1; 100; 0; .0549; 0
 5; 80; 20; .0265; .091
 11; 63.64; 27.27; .0433; .0584
 19; 52.63; 42.11; .0512; .0328
 20; 60; 40; .0365; .036
 9; 44.44; 44.44; .0384; .0402
 3; 33.33; 33.33; .0584; .0256
 1; 0; 100; 0; .0183
 2; 50; 50; .0219; .0549
 4; 50; 50; .0109; .0109
 1; 0; 100; 0; .0146
 2; 50; 0; .0255; 0
 3; 66.67; 33.33; .0511; .0622
 10; 30; 70; .0353; .0287
 22; 59.09; 31.82; .0311; .0379
 33; 57.58; 36.36; .0399; .0279
 11; 27.27; 72.73; .0304; .0229
 9; 44.44; 55.56; .0336; .0315
 4; 75; 25; .0628; .0364
 4; 50; 50; .0145; .0512
 4; 50; 50; .0456; .073
 7; 42.86; 57.14; .0533; .073
 5; 60; 40; .0255; .0693
 4; 0; 100; 0; .0419
 1; 100; 0; .0109; 0

 2; 50; 50; .0219; .0108
 1; 100; 0; .0146; 0

 1; 0; 100; 0; .0216
 1; 100; 0; .0216; 0
 1; 0; 100; 0; .0182
 2; 50; 0; .0402; 0
 2; 50; 50; .0366; .0721
 2; 0; 100; 0; .0527
 1; 100; 0; .0476; 0
 2; 100; 0; .0091; 0
 3; 33.33; 66.67; .0146; .0456

 2; 50; 50; .0292; .0583
 1; 0; 100; 0; .051
 1; 100; 0; .0219; 0
 2; 100; 0; .0402; 0
 4; 50; 50; .0438; .0512
 6; 50; 50; .0279; .0353
 5; 40; 60; .0274; .0232
 4; 75; 25; .0292; .0365
 6; 66.67; 16.67; .0264; .0292
 3; 66.67; 33.33; .0363; .0183



 2; 50; 0; .0256; 0
 1; 0; 100; 0; .0361
 2; 0; 100; 0; .0308
 6; 50; 50; .0157; .023

 2; 100; 0; .051; 0
 2; 50; 50; .0291; .0255
 2; 50; 0; .0364; 0
 6; 0; 66.67; 0; .0354
 5; 20; 80; .0366; .0345


 2; 50; 50; .0511; .0363
 3; 66.67; 33.33; .0256; .0326
 3; 66.67; 33.33; .0238; .0363
 11; 45.45; 36.36; .0322; .0319
 15; 53.33; 40; .0433; .0243
 8; 62.5; 37.5; .0321; .0292
 1; 0; 100; 0; .0656
 12; 66.67; 25; .0429; .068
 19; 47.37; 52.63; .0447; .0437
 34; 47.06; 44.12; .0397; .0335
 34; 55.88; 35.29; .0411; .0429
 35; 57.14; 40; .0473; .032
 31; 58.06; 38.71; .0365; .041
 27; 48.15; 44.44; .0399; .0368
 20; 45; 55; .0362; .0412
 26; 61.54; 30.77; .0436; .0325
 24; 62.5; 37.5; .0282; .0337
 18; 33.33; 55.56; .0377; .0223
 12; 58.33; 33.33; .0261; .0357
 10; 30; 40; .0622; .0311
 11; 63.64; 27.27; .0417; .0292
 5; 80; 20; .0356; .0654
 9; 55.56; 44.44; .038; .0492
 30; 43.33; 46.67; .0329; .0571
 48; 45.83; 47.92; .0427; .0391
 64; 48.44; 46.88; .0399; .0392
 44; 50; 50; .0374; .0389
 31; 64.52; 35.48; .029; .0414
 8; 87.5; 12.5; .0292; .0293



 1; 0; 100; 0; .0938
 4; 75; 25; .0365; .0073
 6; 16.67; 66.67; .0585; .0464
 7; 57.14; 42.86; .0456; .0339
 8; 62.5; 37.5; .0445; .0413
 3; 100; 0; .028; 0
 13; 38.46; 61.54; .0372; .0264
 14; 35.71; 64.29; .038; .0389
 11; 36.36; 54.55; .0246; .029
 3; 33.33; 33.33; .0219; .0365





 4; 25; 75; .0621; .0438
 7; 57.14; 42.86; .0549; .0621
 5; 80; 20; .0421; .0438
 5; 60; 40; .0681; .0401
 1; 0; 100; 0; .0619


 1; 100; 0; .0146; 0







 2; 0; 50; 0; .0579
 3; 33.33; 66.67; .0109; .029
 5; 20; 80; .0292; .0472
 5; 60; 40; .0527; .0635
 4; 25; 75; .0365; .0426
 3; 33.33; 66.67; .0146; .033
 6; 16.67; 66.67; .0146; .0356
 8; 37.5; 62.5; .0232; .046
 14; 64.29; 35.71; .0304; .046
 23; 69.57; 30.43; .0391; .0686
 8; 50; 50; .0356; .0365
 2; 100; 0; .0401; 0

 6; 33.33; 66.67; .0237; .03
 6; 50; 50; .0328; .0254
 5; 60; 40; .0195; .0401
 3; 33.33; 66.67; .0364; .0458





 1; 0; 100; 0; .0622



 1; 100; 0; .011; 0
 1; 100; 0; .0293; 0
 5; 60; 20; .0206; .029
 19; 42.11; 47.37; .0316; .0304
 24; 41.67; 58.33; .0425; .0409
 21; 52.38; 42.86; .0329; .0373
 13; 53.85; 46.15; .0287; .0402
 13; 84.62; 15.38; .0386; .0638
 11; 72.73; 27.27; .0329; .0316
 3; 66.67; 33.33; .0697; .0036

 3; 33.33; 66.67; .0511; .0565
 1; 100; 0; .0219; 0
 1; 0; 100; 0; .0219
 2; 100; 0; .0311; 0
 3; 33.33; 66.67; .0476; .0164
 1; 100; 0; .0292; 0
 1; 100; 0; .0109; 0
 1; 100; 0; .0474; 0

 3; 66.67; 33.33; .0256; .0471
 2; 0; 100; 0; .0528
 1; 0; 0; 0; 0




 1; 100; 0; .0145; 0
 1; 100; 0; .0217; 0
 1; 0; 100; 0; .0217
 1; 0; 100; 0; .0145
 2; 50; 50; .0294; .0217
 4; 50; 25; .0549; .0255
 1; 100; 0; .011; 0
 2; 0; 100; 0; .011

 1; 100; 0; .022; 0
 2; 50; 50; .0586; .0217
 5; 40; 20; .0273; .0072
 4; 50; 50; .031; .0218
 4; 50; 50; .0255; .0275
 3; 0; 100; 0; .017
 3; 100; 0; .0534; 0
 3; 66.67; 33.33; .0236; .0217
 2; 50; 0; .0507; 0


 2; 100; 0; .0127; 0
 1; 100; 0; .0875; 0
 2; 50; 50; .0948; .0073
 2; 50; 50; .0437; .0182
 2; 50; 50; .0146; .0291
 2; 50; 50; .0218; .0291
 3; 33.33; 66.67; .0289; .0365
 6; 50; 50; .0133; .0146
 2; 50; 50; .0183; .0146
 2; 50; 50; .0255; .011
 1; 100; 0; .0109; 0
 1; 0; 100; 0; .0037
 1; 0; 100; 0; .0146











 1; 100; 0; .0146; 0

 2; 50; 50; .0365; .0219
 3; 66.67; 33.33; .0328; .0511
 2; 50; 0; .0984; 0








 1; 100; 0; .0474; 0
 1; 100; 0; .0219; 0
 1; 100; 0; .0731; 0










 1; 100; 0; .0146; 0
 1; 0; 100; 0; .0146
 4; 25; 75; .0109; .0303
 10; 20; 80; .0512; .0374
 8; 12.5; 75; .0037; .0286
 7; 14.29; 85.71; .102; .0335
 4; 0; 75; 0; .0366
 1; 100; 0; .0292; 0
 1; 100; 0; .0256; 0
 2; 0; 50; 0; .0145
 1; 0; 100; 0; .0546
 3; 66.67; 33.33; .0381; .0219
 1; 0; 100; 0; .0586

 1; 0; 100; 0; .0183
 1; 0; 100; 0; .066
 1; 0; 100; 0; .0294










 1; 100; 0; .0253; 0
 1; 100; 0; .0217; 0
 5; 60; 40; .0498; .0457
 1; 0; 100; 0; .0657


 1; 100; 0; .0183; 0








 2; 50; 50; .0255; .0292
 3; 0; 66.67; 0; .0456
 11; 54.55; 36.36; .0275; .0511
 2; 50; 50; .0073; .1093






 1; 0; 100; 0; .0291
 1; 0; 100; 0; .1019




 2; 0; 100; 0; .0512
 2; 100; 0; .0456; 0


 2; 0; 100; 0; .0401
 3; 66.67; 33.33; .0456; .0365
 1; 0; 100; 0; .0476
 2; 50; 50; .0146; .0547
 3; 33.33; 66.67; .0146; .0274
 4; 0; 100; 0; .0411
 7; 28.57; 71.43; .0401; .0533
 9; 44.44; 55.56; .0548; .0358
 14; 71.43; 21.43; .0453; .0364
 15; 66.67; 33.33; .0347; .0328
 27; 59.26; 40.74; .0425; .0394
 22; 50; 45.45; .0465; .0467
 25; 40; 60; .0398; .0387
 21; 52.38; 42.86; .0369; .0417
 19; 52.63; 47.37; .0394; .0588
 13; 69.23; 15.38; .043; .0565
 15; 60; 33.33; .0504; .0446
 6; 50; 33.33; .0413; .0329
 1; 100; 0; .0074; 0



 1; 0; 100; 0; .0182
 1; 0; 100; 0; .0255



 1; 100; 0; .0511; 0
 4; 25; 75; .0474; .0171
 3; 66.67; 33.33; .022; .0146
 7; 28.57; 71.43; .0438; .0293
 4; 50; 50; .0092; .0774
 1; 0; 100; 0; .011
 4; 0; 75; 0; .0341
 2; 50; 50; .0256; .0693
 1; 0; 0; 0; 0








 3; 33.33; 33.33; .0365; .0442



 5; 40; 60; .0402; .0268
 4; 50; 50; .0164; .0073
 2; 50; 0; .0477; 0


 1; 100; 0; .0182; 0
 1; 100; 0; .0219; 0

 1; 0; 100; 0; .0146
 1; 100; 0; .0146; 0
 1; 0; 100; 0; .0255


 2; 0; 100; 0; .0405
 3; 0; 100; 0; .022
 2; 50; 50; .0295; .0509
 2; 50; 50; .0184; .0546
 1; 100; 0; .011; 0








 1; 0; 100; 0; .0073

 2; 0; 50; 0; .0183
 1; 0; 100; 0; .0293



 1; 0; 100; 0; .0438
 4; 0; 100; 0; .0505
 11; 54.55; 36.36; .0555; .0283
 2; 100; 0; .0493; 0
 2; 100; 0; .0255; 0
 2; 50; 50; .0511; .011


 2; 50; 50; .0401; .0364
 3; 33.33; 33.33; .0511; .0146
 2; 100; 0; .0697; 0
 6; 66.67; 33.33; .0476; .0403
 2; 0; 100; 0; .0639
 1; 0; 100; 0; .011

 1; 100; 0; .0326; 0
 1; 0; 100; 0; .0183
 2; 50; 50; .0731; .0256
 1; 0; 0; 0; 0
 4; 75; 0; .0376; 0
 2; 50; 50; .0326; .0073
 2; 0; 100; 0; .0146
 4; 25; 75; .0255; .0352
 4; 75; 25; .0207; .0618
 4; 25; 75; .011; .0524
 3; 0; 100; 0; .0221

 2; 0; 100; 0; .0146
 2; 0; 100; 0; .0238


 1; 0; 100; 0; .0109





 1; 0; 100; 0; .0732
 1; 100; 0; .0073; 0
 4; 0; 75; 0; .051
 2; 50; 50; .0547; .0365
 1; 100; 0; .0734; 0
